Year,PLANTS_AEA plant ID,PCE reporting ID,RCA CPCN,OPERATOR_Operator Name,PLANTS_Plant Name,INTERTIES_Intertie Name,AEA Energy Region,Data source,SUN,BIT,DFO,JF,kwh_purchased,LFG,LIG,MWH,NG,OBL,OG,RFO,SUB,WAT,WC,WDS,WND,WO,(blank),AB,SUN.1,BIT.1,DFO.1,JF.1,kwh_purchased.1,LFG.1,LIG.1,MWH.1,NG.1,OBL.1,OG.1,RFO.1,SUB.1,WAT.1,WC.1,WDS.1,WND.1,WO.1,(blank).1,AB.1,SUN.2,BIT.2,DFO.2,JF.2,kwh_purchased.2,LFG.2,LIG.2,MWH.2,NG.2,OBL.2,OG.2,RFO.2,SUB.2,WAT.2,WC.2,WDS.2,WND.2,WO.2,(blank).2,AB.2,Unnamed: 69,Unnamed: 70,Unnamed: 71
2017,P223,332420,408,Nunam Iqua Electric Company,Nunam Iqua,Nunam Iqua_grid,Lower Yukon-Kuskokwim,PCE,,,784.261,,,,,,,,,,,,,,,,,,,,61752.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,784.261,61752.0,12.0
2017,P224,332430,45,Nushagak Electric Cooperative,Dillingham,Dillingham_grid,Bristol Bay,PCE,,,19143.180000000004,,,,,,,,,,,,,,,,,,,,1263603.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,19143.180000000004,1263603.0,12.0
2017,P225,332440,357,"Ouzinkie, City of",Ouzinkie,Ouzinkie_grid,Kodiak,PCE,,,373.259,,,,,,,,,,,350.2,,,,,,,,,27715.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,12.0,,,,,,,723.4590000000002,27715.0,24.0
2017,P227,332450,662,Pedro Bay Village Council,Pedro Bay,Pedro Bay_grid,Bristol Bay,PCE,,,189.18399999999997,,,,,,,,,,,,,,,,,,,,17322.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,189.18399999999997,17322.0,12.0
2017,P228,(blank),24,Pelican Utility,Pelican,Pelican_grid,Southeast,EIA923,,,4.0,,,,,,,,,,,1897.9999999999998,,,,,,,,,294.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,12.0,,,,,,,1901.9999999999998,294.0,24.0
2017,P229,(blank),212,"Petersburg, City of",Blind Slough,SEAPA_grid,Southeast,EIA923,,,950.6,,,,,,,,,,,11726.0,,,,,,,,,72912.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,12.0,,,,,,,12676.599999999999,72912.0,24.0
2017,P23,(blank),2,Alaska Power & Telephone Company,Hydaburg,Prince of Wales Is._grid,Southeast,EIA923,,,-4.999999999999999,,,,,,,,,,,,,,,,,,,,1680.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,-4.999999999999999,1680.0,12.0
2017,P230,332480,425,Pilot Point Electric Utility,Pilot Point,Pilot Point_grid,Bristol Bay,PCE,,,496.0469999999999,,,,,,,,,,,,,,,,,,,,46924.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,496.0469999999999,46924.0,12.0
2017,P231,332490,765,Platinum Commercial Company LLC.,Platinum,Platinum_grid,Lower Yukon-Kuskokwim,PCE,,,62.513000000000005,,,,,,,,,,,,,,,,,,,,6028.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,62.513000000000005,6028.0,3.0
2017,P232,332500,399,Port Heiden Utilities,Port Heiden,Port Heiden_grid,Bristol Bay,PCE,,,606.3599999999999,,,,,,,,,,,,,,,,,,,,51819.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,606.3599999999999,51819.0,12.0
2017,P233,332510,395,Puvurnaq Power Company,Kongiganak,Kongiganak_grid,Lower Yukon-Kuskokwim,PCE,,,63.2,,,,,,,,,,,,,,153.876,,,,,,5533.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,12.0,,,,217.076,5533.0,13.0
2017,P234,332520,759,Rampart Village Council,Rampart,Rampart_grid,Yukon-Koyukuk/Upper Tanana,PCE,,,244.66899999999998,,,,,,,,,,,,,,,,,,,,21277.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,244.66899999999998,21277.0,12.0
2017,P236,332530,364,"Ruby, City of",Ruby,Ruby_grid,Yukon-Koyukuk/Upper Tanana,PCE,,,658.487,,,,,,,,,,,,,,,,,,,,51654.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,658.487,51654.0,12.0
2017,P237,332550,410,"Saint George, City of",Saint George,Saint George_grid,Aleutians,PCE,,,569.596,,,,,,,,,,,,,,,,,,,,48363.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,569.596,48363.0,12.0
2017,P238,332560,339,Saint Paul Municipal Electric,Saint Paul,Saint Paul_grid,Aleutians,PCE,,,,,,,,,,,,,,,,,486.36100000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,486.36100000000005,,12.0
2017,P239,(blank),108,"Seward, City of ",Seward,Railbelt_grid,Railbelt,EIA923,,,85.0,,,,,,,,,,,,,,,,,,,,8736.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,85.0,8736.0,12.0
2017,P24,(blank),2,Alaska Power & Telephone Company,Klawock Power Generation Station,Prince of Wales Is._grid,Southeast,EIA923,,,35.0,,,,,,,,,,,,,,,,,,,,3738.0,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,35.0,3738.0,4.0
2017,P240,(blank),100,"Sitka, City & Borough of",Blue Lake Hydro,Sitka_grid,Southeast,EIA923,,,,,,,,,,,,,,59004.00000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,59004.00000000001,,12.0
2017,P241,(blank),100,"Sitka, City & Borough of",Green Lake,Sitka_grid,Southeast,EIA923,,,,,,,,,,,,,,54587.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,54587.0,,12.0
2017,P242,(blank),100,"Sitka, City & Borough of",Jarvis Street,Sitka_grid,Southeast,EIA923,,,-545.0,,,,,,,,,,,,,,,,,,,,42588.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,-545.0,42588.0,12.0
2017,P244,(blank),0,Southeast Alaska Power Agency,Tyee Lake Hydroelectric Facility,SEAPA_grid,Southeast,EIA923,,,,,,,,,,,,,,111574.00000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,111574.00000000001,,12.0
2017,P246,332570,709,Stevens Village Ira Council,Stevens Village,Stevens Village_grid,Yukon-Koyukuk/Upper Tanana,PCE,,,165.561,,,,,,,,,,,,,,,,,,,,20044.0,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,165.561,20044.0,11.0
2017,P247,332580,394,Takotna Community Assoc Inc,Takotna,Takotna_grid,Yukon-Koyukuk/Upper Tanana,PCE,,,231.59100000000004,,,,,,,,,,,,,,,,,,,,23729.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,231.59100000000004,23729.0,12.0
2017,P248,332590,447,Tanalian Electric Cooperative,Port Alsworth,Port Alsworth_grid,Bristol Bay,PCE,,,942.435,,,,,,,,,,,,,,,,,,,,77381.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,942.435,77381.0,12.0
2017,P249,332600,92,Tanana Power Company Inc,Tanana,Tanana_grid,Yukon-Koyukuk/Upper Tanana,PCE,,,1322.9740000000002,,,,,,,,,,,,,,,,,,,,97258.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,1322.9740000000002,97258.0,12.0
2017,P25,331180,2,Alaska Power & Telephone Company,Northway,Northway_grid,Yukon-Koyukuk/Upper Tanana,PCE,,,1159.999,,,,,,,,,,,,,,,,,,,,88656.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,1159.999,88656.0,12.0
2017,P250,332610,586,Tatitlek Village Ira Council,Tatitlek,Tatitlek_grid,Copper River/Chugach,PCE,,,409.468,,,,,,,,,,,,,,,,,,,,35701.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,409.468,35701.0,12.0
2017,P251,331005,684,TDX Adak Generating LLC,Adak,Adak_grid,Aleutians,PCE,,,1987.416,,,,,,,,,,,,,,,,,,,,155148.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,1987.416,155148.0,12.0
2017,P252,332540,230,"Sand Point Generating, LLC",Sand Point,Sand Point_grid,Aleutians,PCE,,,875.9,,,,,,,,,,,,,,624.335,,,,,,60318.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,11.0,,,,1500.2349999999997,60318.0,14.0
2017,P253,332200,72,TDX Manley Generating LLC,Manley Hot Springs,Manley Hot Springs_grid,Yukon-Koyukuk/Upper Tanana,PCE,,,542.716,,,,,,,,,,,,,,,,,,,,46671.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,542.716,46671.0,12.0
2017,P254,(blank),227,TDX North Slope Generating Company,TNSG North Plant,Deadhorse_grid,North Slope,EIA923,,,0.0,,,,,,65311.99999999999,,,,,,,,,,,,,,0.0,,,,,,849938.0,,,,,,,,,,,,,,12.0,,,,,,12.0,,,,,,,,,,,,65311.99999999999,849938.0,24.0
2017,P255,(blank),227,TDX North Slope Generating Company,TNSG South Plant,Deadhorse_grid,North Slope,EIA923,,,,,,,,,-595.0,,,,,,,,,,,,,,,,,,,,796.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,-595.0,796.0,12.0
2017,P256,332630,363,"Tenakee Springs, City of",Tenakee Springs,Tenakee Springs_grid,Southeast,PCE,,,414.305,,,,,,,,,,,,,,,,,,,,32235.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,414.305,32235.0,12.0
2017,P257,(blank),0,Tesoro Alaska Company LLC,Tesoro Kenai Cogeneration Plant,Railbelt_grid,Railbelt,EIA923,,,0.0,0.0,,,,,62324.0,,,,,,,,,,,,,,0.0,0.0,,,,,260609.0,,,,,,,,,,,,,,12.0,12.0,,,,,12.0,,,,,,,,,,,,62324.0,260609.0,36.0
2017,P258,332710,664,Tuluksak Traditional,Tuluksak,Tuluksak_grid,Lower Yukon-Kuskokwim,PCE,,,539.927,,,,,,,,,,,,,,,,,,,,48449.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,539.927,48449.0,12.0
2017,P259,332720,344,Tuntutuliak Community,Tuntutuliak,Tuntutuliak_grid,Lower Yukon-Kuskokwim,PCE,,,155.01999999999998,,,,,,,,,,,,,,55.209,,,,,,15376.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,10.0,,,,210.229,15376.0,12.0
2017,P26,331190,2,Alaska Power & Telephone Company,Skagway,UpperLynnCanal_grid,Southeast,PCE,,,784.4000000000001,,,,,,,,,,,,,,,,,,,,53671.0,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,784.4000000000001,53671.0,11.0
2017,P26,(blank),2,Alaska Power & Telephone Company,Skagway,UpperLynnCanal_grid,Southeast,EIA923,,,,,,,,,,,,,,2033.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,2033.0,,12.0
2017,P261,332740,242,Umnak Power Company,Nikolski,Nikolski_grid,Aleutians,PCE,,,195.17200000000003,,,,,,,,,,,,,,,,,,,,17213.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,195.17200000000003,17213.0,12.0
2017,P262,332850,741,Unalakleet Valley Electric Cooperative,Unalakleet,Unalakleet_grid,Bering Straits,PCE,,,3617.6380000000004,,,,,,,,,,,,,,744.575,,,,,,237769.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,12.0,,,,4362.213,237769.0,24.0
2017,P263,(blank),106,"Unalaska, City of",Dutch Harbor,Unalaska_grid,Aleutians,EIA923,,,58373.16,,,,,,,,,,,,,,,,,,,,3760260.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,58373.16,3760260.0,12.0
2017,P264,(blank),106,"Unalaska, City of",Unalaska Power Module,Unalaska_grid,Aleutians,EIA923,,,10.0,,,,,,,,,,,,,,,,,,,,630.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,10.0,630.0,12.0
2017,P265,332870,375,Ungusraq Power Company,Newtok,Newtok_grid,Lower Yukon-Kuskokwim,PCE,,,428.67199999999997,,,,,,,,,,,,,,,,,,,,38809.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,428.67199999999997,38809.0,12.0
2017,P266,(blank),0,Unisea Inc,Unisea G 2,Unalaska_grid,Aleutians,EIA923,,,28519.554,,,,,,,1377.446,,,,,,,,,,,,,2126376.0,,,,,,,149352.0,,,,,,,,,,,,,12.0,,,,,,,12.0,,,,,,,,,,,29897.0,2275728.0,24.0
2017,P267,(blank),452,University of Alaska,University of Alaska Fairbanks,Railbelt_grid,Railbelt,EIA923,,,4836.6759999999995,,,,,,554.666,,,,37047.658,,,0.0,,,,,,,220584.0,,,,,,3443.0,,,,14827.0,,,0.0,,,,,,,24.0,,,,,,12.0,,,,12.0,,,12.0,,,,,42439.0,238854.0,60.0
2017,P268,(blank),0,U S Air Force-Eielson AFB,Eielson AFB Central Heat & Power Plant,Railbelt_grid,Railbelt,EIA923,,,67.0,,,,,,,,,,66772.0,,,,,,,,,,2310.0,,,,,,,,,,21396.0,,,,,,,,,,12.0,,,,,,,,,,12.0,,,,,,,,66839.0,23706.0,24.0
2017,P27,331195,2,Alaska Power & Telephone Company,Slana,Slana_grid,Copper River/Chugach,PCE,,,1411.3319999999999,,,,,,,,,,,,,,,,,,,,94312.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,1411.3319999999999,94312.0,12.0
2017,P270,332880,663,Venetie Village Electric,Venetie,Venetie_grid,Yukon-Koyukuk/Upper Tanana,PCE,,,695.0,,,,,,,,,,,,,,,,,,,,61709.0,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,695.0,61709.0,11.0
2017,P271,(blank),0,Westward Seafoods Inc,Westward Seafoods,Unalaska_grid,Aleutians,EIA923,,,15633.0,,,,,,,,,,,,,,,,,,,,484134.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,15633.0,484134.0,12.0
2017,P272,332890,409,"White Mountain, City of",White Mountain,White Mountain_grid,Bering Straits,PCE,,,781.719,,,,,,,,,,,,,,,,,,,,63764.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,781.719,63764.0,12.0
2017,P273,(blank),111,"Wrangell, City of",Wrangell,SEAPA_grid,Southeast,EIA923,,,901.9999999999999,,,,,,,,,,,,,,,,,,,,83034.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,901.9999999999999,83034.0,12.0
2017,P28,(blank),2,Alaska Power & Telephone Company,Thorne Bay Plant,Prince of Wales Is._grid,Southeast,EIA923,,,66.0,,,,,,,,,,,,,,,,,,,,10248.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,66.0,10248.0,12.0
2017,P29,331220,2,Alaska Power & Telephone Company,Tok,Tok_grid,Yukon-Koyukuk/Upper Tanana,PCE,,,9386.447,,,,,,,,,,,,,,,,,,,,638644.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,9386.447,638644.0,12.0
2017,P3,331020,412,Akiachak Native Community,Akiachak,Akiachak_grid,Lower Yukon-Kuskokwim,PCE,,,1945.101,,,,,,,,,,,,,,,,,,,,132879.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,1945.101,132879.0,12.0
2017,P30,331050,2,Alaska Power & Telephone Company,Allakaket,Allakaket_grid,Yukon-Koyukuk/Upper Tanana,PCE,,,618.048,,,,,,,,,,,,,,,,,,,,50507.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,618.048,50507.0,12.0
2017,P31,331060,2,Alaska Power & Telephone Company,Bettles,Bettles_grid,Yukon-Koyukuk/Upper Tanana,PCE,,,545.1999999999999,,,,,,,,,,,,,,,,,,,,45287.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,545.1999999999999,45287.0,12.0
2017,P34,331110,2,Alaska Power & Telephone Company,Eagle,Eagle_grid,Yukon-Koyukuk/Upper Tanana,PCE,25.06,,795.8599999999999,,,,,,,,,,,,,,,,,,,,58708.0,,,,,,,,,,,,,,,,,,11.0,,12.0,,,,,,,,,,,,,,,,,,820.9199999999998,58708.0,23.0
2017,P35,332010,2,Alaska Power & Telephone Company,Gustavus,Gustavus_grid,Southeast,PCE,,,189.96200000000005,,,,,,,,,,,2206.957,,,,,,,,,14873.0,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,12.0,,,,,,,2396.919,14873.0,21.0
2017,P36,331130,2,Alaska Power & Telephone Company,Healy Lake,Healy Lake_grid,Yukon-Koyukuk/Upper Tanana,PCE,,,54.22427,,,,,,,,,,,,,,,,,,,,7042.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,54.22427,7042.0,12.0
2017,P4,331030,635,Akiak City Council,Akiak,Akiak_grid,Lower Yukon-Kuskokwim,PCE,,,1203.404,,,,,,,,,,,,,,,,,,,,91580.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,1203.404,91580.0,12.0
2017,P40,331230,2,Alaska Power & Telephone Company,Whale Pass,Whale_Pass_grid,Southeast,PCE,,,363.697,,,,,,,,,,,,,,,,,,,,28506.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,363.697,28506.0,12.0
2017,P45,(blank),169,Alaska Village Electric Cooperative,Alakanuk,Emmonak_grid,Lower Yukon-Kuskokwim,EIA923,,,,55.99999999999999,,,,,,,,,,,,,,,,,,,,9324.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,55.99999999999999,9324.0,12.0
2017,P46,331250,169,Alaska Village Electric Cooperative,Ambler,Ambler_grid,Northwest Arctic,PCE,,,1302.225,,,,,,,,,,,,,,,,,,,,95204.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,1302.225,95204.0,12.0
2017,P47,331800,169,Alaska Village Electric Cooperative,Bethel,Bethel_grid,Lower Yukon-Kuskokwim,PCE,,,42044.0,,,,,,,,,,,,,,,,,,,,3020258.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,42044.0,3020258.0,12.0
2017,P47,(blank),169,Alaska Village Electric Cooperative,Bethel,Bethel_grid,Lower Yukon-Kuskokwim,EIA923,,,41139.0,,,,,,,,,,,,,,,,,,,,3020262.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,41139.0,3020262.0,12.0
2017,P48,331270,169,Alaska Village Electric Cooperative,Brevig Mission,Brevig Mission_grid,Bering Straits,PCE,,,1188.8190000000002,,,,,,,,,,,,,,,,,,,,85604.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,1188.8190000000002,85604.0,12.0
2017,P49,331280,169,Alaska Village Electric Cooperative,Chevak,Chevak_grid,Lower Yukon-Kuskokwim,PCE,,,2007.096,,,,,,,,,,,,,,599.473,,,,,,153974.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,12.0,,,,2606.569,153974.0,24.0
2017,P5,331040,293,"Akutan, City of",Akutan,Akutan_grid,Aleutians,PCE,,,446.21600000000007,,,,,,,,,,,114.539,,,,,,,,,36431.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,12.0,,,,,,,560.7550000000001,36431.0,24.0
2017,P50,331300,169,Alaska Village Electric Cooperative,Elim,Elim_grid,Bering Straits,PCE,,,1284.955,,,,,,,,,,,,,,,,,,,,95637.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,1284.955,95637.0,12.0
2017,P51,331310,169,Alaska Village Electric Cooperative,Emmonak,Emmonak_grid,Lower Yukon-Kuskokwim,PCE,,,5343.969999999999,,,,,,,,,,,,,,379.232,,,,,,375099.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,12.0,,,,5723.202,375099.0,24.0
2017,P52,331320,169,Alaska Village Electric Cooperative,Gambell,Gambell_grid,Bering Straits,PCE,,,1415.187,,,,,,,,,,,,,,570.1080000000001,,,,,,113806.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,12.0,,,,1985.295,113806.0,24.0
2017,P53,331360,169,Alaska Village Electric Cooperative,Hooper Bay,Hooper Bay_grid,Lower Yukon-Kuskokwim,PCE,,,3000.8100000000004,,,,,,,,,,,,,,465.922,,,,,,210428.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,12.0,,,,3466.7319999999995,210428.0,24.0
2017,P54,331390,169,Alaska Village Electric Cooperative,Kasigluk,Kasigluk_grid,Lower Yukon-Kuskokwim,PCE,,,2698.6449999999995,,,,,,,,,,,,,,379.604,,,,,,198603.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,12.0,,,,3078.2490000000003,198603.0,24.0
2017,P55,331400,169,Alaska Village Electric Cooperative,Kiana,Kiana_grid,Northwest Arctic,PCE,,,1615.8439999999998,,,,,,,,,,,,,,,,,,,,114124.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,1615.8439999999998,114124.0,12.0
2017,P55,(blank),169,Alaska Village Electric Cooperative,Kiana,Kiana_grid,Northwest Arctic,EIA923,,,1578.9999999999998,0.0,,,,,,,,,,,,,,,,,,,114114.0,0.0,,,,,,,,,,,,,,,,,,,12.0,12.0,,,,,,,,,,,,,,,,,1578.9999999999998,114114.0,24.0
2017,P56,331410,169,Alaska Village Electric Cooperative,Kivalina,Kivalina_grid,Northwest Arctic,PCE,,,1326.219,,,,,,,,,,,,,,,,,,,,93374.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,1326.219,93374.0,12.0
2017,P57,332120,169,Alaska Village Electric Cooperative,Kotlik,Kotlik_grid,Lower Yukon-Kuskokwim,PCE,,,1942.2659999999998,,,,,,,,,,,,,,,,,,,,138990.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,1942.2659999999998,138990.0,12.0
2017,P58,331420,169,Alaska Village Electric Cooperative,Koyuk,Koyuk_grid,Bering Straits,PCE,,,1321.193,,,,,,,,,,,,,,,,,,,,90473.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,1321.193,90473.0,12.0
2017,P59,331440,169,Alaska Village Electric Cooperative,Marshall,Marshall_grid,Lower Yukon-Kuskokwim,PCE,,,1471.29,,,,,,,,,,,,,,,,,,,,113035.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,1471.29,113035.0,12.0
2017,P6,(blank),1,Alaska Electric Light & Power Company,Annex Creek,Juneau_grid,Southeast,EIA923,,,,,,,,,,,,,,19151.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,19151.0,,12.0
2017,P60,331470,169,Alaska Village Electric Cooperative,Mountain Village,Mountain Village_grid,Lower Yukon-Kuskokwim,PCE,,,2749.535,,,,,,,,,,,,,,,,,,,,186505.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,2749.535,186505.0,12.0
2017,P61,331480,169,Alaska Village Electric Cooperative,New Stuyahok,New Stuyahok_grid,Bristol Bay,PCE,,,1724.326,,,,,,,,,,,,,,,,,,,,106931.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,1724.326,106931.0,12.0
2017,P62,331500,169,Alaska Village Electric Cooperative,Noatak,Noatak_grid,Northwest Arctic,PCE,,,1860.923,,,,,,,,,,,,,,,,,,,,134043.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,1860.923,134043.0,12.0
2017,P63,331510,169,Alaska Village Electric Cooperative,Noorvik,Noorvik_grid,Northwest Arctic,PCE,15.576000000000002,,1933.1479999999997,,,,,,,,,,,,,,,,,,,,137604.0,,,,,,,,,,,,,,,,,,10.0,,12.0,,,,,,,,,,,,,,,,,,1948.7239999999997,137604.0,22.0
2017,P64,(blank),169,Alaska Village Electric Cooperative,Nunapitchuk,Kasigluk_grid,Lower Yukon-Kuskokwim,EIA923,,,46.00000000000001,,,,,,,,,,,,,,,,,,,,9198.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,46.00000000000001,9198.0,12.0
2017,P65,331550,169,Alaska Village Electric Cooperative,Pilot Station,Pilot Station_grid,Lower Yukon-Kuskokwim,PCE,,,2018.3590000000002,,,,,,,,,,,,,,,,,,,,152064.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,2018.3590000000002,152064.0,12.0
2017,P66,331570,169,Alaska Village Electric Cooperative,Quinhagak,Quinhagak_grid,Lower Yukon-Kuskokwim,PCE,,,1742.0299999999997,,,,,,,,,,,,,,538.5480000000001,,,,,,131596.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,12.0,,,,2280.5779999999995,131596.0,24.0
2017,P67,331660,169,Alaska Village Electric Cooperative,Saint Mary's,Saint Mary's_grid,Lower Yukon-Kuskokwim,PCE,,,3046.355,,,,,,,,,,,,,,,,,,,,222329.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,3046.355,222329.0,12.0
2017,P68,331590,169,Alaska Village Electric Cooperative,Savoonga,Savoonga_grid,Bering Straits,PCE,,,2208.6450000000004,,,,,,,,,,,,,,110.78299999999999,,,,,,154875.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,8.0,,,,2319.428000000001,154875.0,20.0
2017,P69,331600,169,Alaska Village Electric Cooperative,Scammon Bay,Scammon Bay_grid,Lower Yukon-Kuskokwim,PCE,,,1688.073,,,,,,,,,,,,,,,,,,,,117953.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,1688.073,117953.0,12.0
2017,P7,(blank),1,Alaska Electric Light & Power Company,Auke Bay,Juneau_grid,Southeast,EIA923,,,-185.99999999999997,,,,,,,,,,,,,,,,,,,,18942.0,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,,,-185.99999999999997,18942.0,24.0
2017,P70,331610,169,Alaska Village Electric Cooperative,Selawik,Selawik_grid,Northwest Arctic,PCE,,,2840.3190000000004,,,,,,,,,,,,,,14.837,,,,,,202762.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,10.0,,,,2855.1560000000013,202762.0,22.0
2017,P71,331640,169,Alaska Village Electric Cooperative,Shishmaref,Shishmaref_grid,Bering Straits,PCE,,,1656.506,,,,,,,,,,,,,,,,,,,,124785.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,1656.506,124785.0,12.0
