aea_plant_id,year,fuel_type,generation
,2021,Oil,426.589
,2021,Oil,1845.95
P252,2021,Oil,3595.57
P253,2021,Oil,598.808
P254,2021,Gas,49695.0
P256,2021,Oil,414.766
P257,2021,Gas,64878.0
P259,2021,Oil,1217.217
P259,2021,Wind,46.788
,2021,Oil,95.368
P262,2021,Oil,3556.16
P262,2021,Wind,682.343
P263,2021,Oil,45654.0
P264,2021,Oil,1143.0
P265,2021,Oil,281.052
P266,2021,Oil,29139.0
P267,2021,Oil,348.873
P267,2021,Gas,3.471
P267,2021,Coal,70619.656
P268,2021,Oil,292.0
P268,2021,Coal,73660.0
P270,2021,Oil,344.7
P271,2021,Oil,16291.0
P272,2021,Oil,891.807
P273,2021,Oil,520.0
,2021,Oil,8392.122
,2021,Hydro,19077.682
P267,2011,Coal,51303.62
P267,2012,Coal,46073.82
P267,2013,Coal,39249.2
P137,2011,Coal,143877.91
P137,2012,Coal,149725.18
P137,2013,Coal,135054.67
P268,2011,Coal,74114.0
P268,2012,Coal,72445.0
P268,2013,Coal,71410.0
P219,2011,Oil,1753.54
P219,2011,Gas,1475.46
P219,2012,Oil,2047.18
P219,2012,Gas,1416.82
P219,2013,Oil,1235.85
P219,2013,Gas,4688.14
P254,2012,Gas,35559.0
P255,2012,Gas,35559.0
P254,2013,Gas,60500.0
P255,2013,Gas,10677.0
P254,2011,Oil,181.8623355
P254,2011,Gas,60377.31766
